canonical_smiles,IC50
O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1,47.985
O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCC3=O)cc12,170.0
O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,36.0
O=C(Cc1ccccc1Cl)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,24.0
O=C(NC(=S)Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,58.0
O=C(NC(=S)Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,44.0
O=C(NC(=S)Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,71.0
O=C(NC(=S)Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,59.0
O=C(NC(=S)Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,49.0
O=C(NC(=S)Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,75.0
O=C(NC(=S)Nc1ccc(O)c(-c2nc3ccccc3s2)c1)c1ccc([N+](=O)[O-])cc1,700.0
O=C(NC1=NNC2=CC=CC21)C1CC1,5.0
O=C(NC1CC1)c1n[nH]c2cc(-c3ccc(O)cc3)c(Br)cc12,5.0
O=C(NC1CCCCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,12.0
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,37.75
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cc(F)cc1F,750.0
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1Cl,110.0
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,140.0
O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,12.0
O=C(NCC1CC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,25.0
O=C(NCCCNc1c(Br)cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc12)C1CCC1,518.0
O=C(NCCCNc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1C1CC1)C1CCC1,630.0
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,460.0
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,200.0
O=C(N[C@@H](c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccc2cnccc2c1,680.0
O=C(N[C@H](CO)c1ccc(Cl)c(Cl)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,11.0
O=C(N[C@H](CO)c1ccc(Cl)c(F)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,10.0
O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,16.0
O=C(N[C@H]1CC[C@H](O)CC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,19.0
O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)Nc1c(F)cccc1F,160.0
O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)c1ccccc1,140.0
O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)c1ccc(F)cc1,530.0
O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1,52.0
O=C(Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1)c1ccccc1,140.0
O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Br)cc1,33.980000000000004
O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)c(Cl)c1,82.995
O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)cc1,84.96000000000001
O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Br)c1,990.415
O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(C(F)(F)F)c1,500.015
O=C(Nc1cc(C2CC2)n[nH]1)c1ccccc1,289.865
O=C(Nc1cc(C2CCC2)[nH]n1)c1ccc(Br)cc1,89.975
O=C(Nc1cc(C2CCCC2)[nH]n1)c1ccc(Br)cc1,50.0
O=C(Nc1cc(CN[C@H]2Cc3ccc(Cl)cc3C2)n[nH]1)Nc1cccc2c1[C@@H]1CCCN1C2=O,259.0
O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)C1CCCCC1,90.0
O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,3.0
O=C(Nc1cccc2c1C(=O)c1c(-c3ccc(C(=O)N4CCNCC4)s3)n[nH]c1-2)NN1CCOCC1,8.0
O=C(Nc1ccccc1F)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,230.0
O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,260.0
O=C(Nc1cccnc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,160.0
O=C(Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12)C1CC1,5.0
O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,497.0
O=C(Nc1n[nH]c2cc(-c3ccco3)ccc12)C1CC1,631.0
O=C(Nc1n[nH]c2cc(-c3cccs3)ccc12)C1CC1,341.0
O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1,484.0
O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](CO)Cc4ccccc4)c3)cc12)c1ccccc1,609.0
O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](CO)c4ccccc4)c3)cc12)c1ccccc1,813.0
O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](O)c4ccccc4)c3)cc12)c1ccccc1,802.0
O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@H](CO)c4ccccc4)c3)cc12)c1ccccc1,577.0
O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@H](O)c4ccccc4)c3)cc12)c1ccccc1,269.0
O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Br)c3)ccc12)C1CC1,2.0
O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Cl)c3)ccc12)C1CC1,2.0
O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(-c3ccccc3)cc12)C1CC1,5.0
O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,5.0
O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)ccc12)C1CC1,13.0
O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1,62.0
O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,639.0
O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CC1,440.0
O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CCCC1,450.0
O=C(O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,164.91
O=C(O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,40.0
O=C1C(c2c(O)[nH]c3ccc(S(=O)(=O)O)cc23)=Nc2ccccc21,22.0
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,15.0
O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21,992.0
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@H]1CC[C@@H]3O1,540.0
O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCN(CC5CC5)CC4)cn3)nc12,298.0
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCN(C5CCC5)CC4)cn3)nc12,155.0
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCNCC4)cn3)nc12,92.5
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cn3)nc12,286.439
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCN(C5CCC5)CC4)cn3)nc12,409.0
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCN(CC5CC5)CC4)cn3)nc12,265.0
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12,2.0549999999999997
O=C1NCCc2[nH]c(-c3ccncc3)cc21,240.0
O=C1Nc2cc3c(O)cccc3c3c4c(cc1c23)OCO4,35.0
O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,8.9
O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCNC2=O,530.0
O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCOC2=O,190.0
O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1cc2cc(Br)ccc2o1,38.0
O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCNC2=O,68.0
O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCOC2=O,4.0
O=C1Nc2ccc(Cl)cc2/C1=C/c1[nH]cc2c1CCOC2=O,88.0
O=C1Nc2ccc(F)c3c(NCCO)cc(-c4ccc[nH]4)c1c23,54.0
O=C1Nc2ccc(F)c3c(OCCCO)cc(-c4ccc[nH]4)c1c23,18.0
O=C1Nc2ccc(F)c3c(OCCO)cc(-c4ccc[nH]4)c1c23,62.0
O=C1Nc2ccc(F)c3c(S(=O)(=O)CCO)cc(-c4ccc[nH]4)c1c23,15.0
O=C1Nc2ccc(F)c3c(SCCO)cc(-c4ccc[nH]4)c1c23,14.0
O=C1Nc2ccc(F)c3c(SC[C@@H]4CCCN4)cc(-c4ccc[nH]4)c1c23,18.0
O=C1Nc2ccc(F)c3c(S[C@H]4CCNC4)cc(-c4ccc[nH]4)c1c23,5.0
O=C1Nc2ccc(F)c3ccc(-c4ccc[nH]4)c1c23,204.0
O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCNC2=O,300.0
O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCOC2=O,82.0
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(O)cc2/C1=N\O,2.0
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(CS(=O)(=O)NCCO)cc1,13.0
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCCO)cc1,4.7
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCCOCCO)cc1,6.27
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCCc2c[nH]cn2)cc1,3.6
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,5.6
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)N[n+]2ccc3ccccc3c2)cc1,9.5
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,4.3
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,9.85
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,14.0
O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCNC2=O,49.0
O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O,9.0
O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCNC2=O,340.0
O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCOC2=O,30.0
O=S1(=O)NCCCNc2nc(ncc2Br)Nc2cccc1c2,140.0
O=[N+]([O-])c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,3.0
O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,0.3
O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3cn[nH]c3)cc12,251.19
O=c1c(Br)cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1C1CCCC1,43.0
O[C@H]1CC[C@H](c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)CC1,590.0
Sc1nn2c(COc3ccc(Cl)cc3)nnc2s1,400.0
[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,642.0
[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@]2(C)O)C(=O)C32CC2)cc1,746.0
c1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(-c2cocn2)c1,3.0
c1cc2c(-c3ccnc4[nH]ccc34)c[nH]c2cn1,314.0
c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,14.0
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,6.506
c1cnn2ncc(-c3ccnc(NC4CC4)n3)c2c1,120.0
c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1,6.31
